TITLE     = ""
VARIABLES = "x [m]"
"r [m]"
ZONE T="Ogive Surface"
 STRANDID=0, SOLUTIONTIME=0
 I=8000, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 7.177364081144332886E-02 1.191274262964725494E-02
 7.181178778409957886E-02 1.192479766905307770E-02
 7.184996455907821655E-02 1.193673163652420044E-02
 7.188817858695983887E-02 1.194854266941547394E-02
 7.192642986774444580E-02 1.196023076772689819E-02
 7.196472585201263428E-02 1.197179686278104782E-02
 7.200305163860321045E-02 1.198324095457792282E-02
 7.204141467809677124E-02 1.199456118047237396E-02
 7.207981497049331665E-02 1.200575940310955048E-02
 7.211825251579284668E-02 1.201683469116687775E-02
 7.215672731399536133E-02 1.202778704464435577E-02
 7.219523191452026367E-02 1.203861553221940994E-02
 7.223377376794815063E-02 1.204932108521461487E-02
 7.227234542369842529E-02 1.205990370362997055E-02
 7.231095433235168457E-02 1.207036245614290237E-02
 7.234960049390792847E-02 1.208069734275341034E-02
 7.238826900720596313E-02 1.209090929478406906E-02
 7.242698222398757935E-02 1.210099644958972931E-02
 7.246571779251098633E-02 1.211096066981554031E-02
 7.250449061393737793E-02 1.212080009281635284E-02
 7.254329323768615723E-02 1.213051564991474152E-02
 7.258212566375732422E-02 1.214010734111070633E-02
 7.262098789215087891E-02 1.214957423508167267E-02
 7.265987992286682129E-02 1.215891633182764053E-02
 7.269880175590515137E-02 1.216813456267118454E-02
 7.273776084184646606E-02 1.217722799628973007E-02
 7.277674227952957153E-02 1.218619756400585175E-02
 7.281574606895446777E-02 1.219504140317440033E-02
 7.285478711128234863E-02 1.220376044511795044E-02
 7.289385050535202026E-02 1.221235468983650208E-02
 7.293294370174407959E-02 1.222082413733005524E-02
 7.297206670045852661E-02 1.222916785627603531E-02
 7.301121205091476440E-02 1.223738677799701691E-02
 7.305038720369338989E-02 1.224547997117042542E-02
 7.308958470821380615E-02 1.225344836711883545E-02
 7.312880456447601318E-02 1.226129103451967239E-02
 7.316805422306060791E-02 1.226900797337293625E-02
 7.320732623338699341E-02 1.227659918367862701E-02
 7.324662804603576660E-02 1.228406466543674469E-02
 7.328594475984573364E-02 1.229140534996986389E-02
 7.332529127597808838E-02 1.229861937463283539E-02
 7.336466014385223389E-02 1.230570673942565918E-02
 7.340404391288757324E-02 1.231266930699348450E-02
 7.344345748424530029E-02 1.231950521469116211E-02
 7.348289340734481812E-02 1.232621539384126663E-02
 7.352234423160552979E-02 1.233279891312122345E-02
 7.356182485818862915E-02 1.233925577253103256E-02
 7.360132038593292236E-02 1.234558690339326859E-02
 7.364083081483840942E-02 1.235179416835308075E-02
 7.368036359548568726E-02 1.235789060592651367E-02
 7.371989637613296509E-02 1.236398145556449890E-02
 7.375942915678024292E-02 1.237007044255733490E-02
 7.379896938800811768E-02 1.237615849822759628E-02
 7.383850216865539551E-02 1.238224655389785767E-02
 7.387803494930267334E-02 1.238833367824554443E-02
 7.391756772994995117E-02 1.239441987127065659E-02
 7.395710051059722900E-02 1.240050606429576874E-02
 7.399664074182510376E-02 1.240659132599830627E-02
 7.403617352247238159E-02 1.241267658770084381E-02
 7.407570630311965942E-02 1.241876091808080673E-02
 7.411523908376693726E-02 1.242484431713819504E-02
 7.415477931499481201E-02 1.243092771619558334E-02
 7.419431209564208984E-02 1.243701018393039703E-02
 7.423384487628936768E-02 1.244309265166521072E-02
 7.427337765693664551E-02 1.244917418807744980E-02
 7.431291788816452026E-02 1.245525479316711426E-02
 7.435245066881179810E-02 1.246133539825677872E-02
 7.439198344945907593E-02 1.246741507202386856E-02
 7.443152368068695068E-02 1.247349381446838379E-02
 7.447105646133422852E-02 1.247957255691289902E-02
 7.451058924198150635E-02 1.248565036803483963E-02
 7.455012947320938110E-02 1.249172817915678024E-02
 7.458966225385665894E-02 1.249780505895614624E-02
 7.462920248508453369E-02 1.250388193875551224E-02
 7.466873526573181152E-02 1.250995788723230362E-02
 7.470826804637908936E-02 1.251603290438652039E-02
 7.474780827760696411E-02 1.252210792154073715E-02
 7.478734105825424194E-02 1.252818200737237930E-02
 7.482688128948211670E-02 1.253425516188144684E-02
 7.486641407012939453E-02 1.254032831639051437E-02
 7.490595430135726929E-02 1.254640053957700729E-02
 7.494548708200454712E-02 1.255247276276350021E-02
 7.498502731323242188E-02 1.255854405462741852E-02
 7.502456009387969971E-02 1.256461441516876221E-02
 7.506410032510757446E-02 1.257068477571010590E-02
 7.510363310575485229E-02 1.257675420492887497E-02
 7.514317333698272705E-02 1.258282363414764404E-02
 7.518270611763000488E-02 1.258889213204383850E-02
 7.522224634885787964E-02 1.259495969861745834E-02
 7.526178658008575439E-02 1.260102726519107819E-02
 7.530131936073303223E-02 1.260709390044212341E-02
 7.534085959196090698E-02 1.261316053569316864E-02
 7.538039237260818481E-02 1.261922623962163925E-02
 7.541993260383605957E-02 1.262529101222753525E-02
 7.545947283506393433E-02 1.263135578483343124E-02
 7.549900561571121216E-02 1.263741962611675262E-02
 7.553854584693908691E-02 1.264348346740007401E-02
 7.557808607816696167E-02 1.264954637736082077E-02
 7.561761885881423950E-02 1.265560835599899292E-02
 7.565715909004211426E-02 1.266167033463716507E-02
 7.569669932126998901E-02 1.266773138195276260E-02
 7.573623955249786377E-02 1.267379149794578552E-02
 7.577577233314514160E-02 1.267985161393880844E-02
 7.581531256437301636E-02 1.268591172993183136E-02
 7.585485279560089111E-02 1.269196998327970505E-02
 7.589439302682876587E-02 1.269802823662757874E-02
 7.593392580747604370E-02 1.270408648997545242E-02
 7.597346603870391846E-02 1.271014381200075150E-02
 7.601300626993179321E-02 1.271620020270347595E-02
 7.605254650115966797E-02 1.272225659340620041E-02
 7.609208673238754272E-02 1.272831205278635025E-02
 7.613161951303482056E-02 1.273436658084392548E-02
 7.617115974426269531E-02 1.274042110890150070E-02
 7.621069997549057007E-02 1.274647470563650131E-02
 7.625024020671844482E-02 1.275252830237150192E-02
 7.628978043794631958E-02 1.275858096778392792E-02
 7.632932066917419434E-02 1.276463270187377930E-02
 7.636886090040206909E-02 1.277068443596363068E-02
 7.640840113162994385E-02 1.277673523873090744E-02
 7.644794136285781860E-02 1.278278604149818420E-02
 7.648748159408569336E-02 1.278883591294288635E-02
 7.652702182531356812E-02 1.279488485306501389E-02
 7.656656205654144287E-02 1.280093379318714142E-02
 7.660610228776931763E-02 1.280698180198669434E-02
 7.664563506841659546E-02 1.281302981078624725E-02
 7.668518275022506714E-02 1.281907688826322556E-02
 7.672472298145294189E-02 1.282512303441762924E-02
 7.676426321268081665E-02 1.283116918057203293E-02
 7.680380344390869141E-02 1.283721439540386200E-02
 7.684334367513656616E-02 1.284325867891311646E-02
 7.688288390636444092E-02 1.284930296242237091E-02
 7.692242413759231567E-02 1.285534724593162537E-02
 7.696196436882019043E-02 1.286138966679573059E-02
 7.700150460004806519E-02 1.286743208765983582E-02
 7.704104483127593994E-02 1.287347450852394104E-02
 7.708058506250381470E-02 1.287951599806547165E-02
 7.712012529373168945E-02 1.288555655628442764E-02
 7.715966552495956421E-02 1.289159711450338364E-02
 7.719921320676803589E-02 1.289763674139976501E-02
 7.723875343799591064E-02 1.290367543697357178E-02
 7.727829366922378540E-02 1.290971413254737854E-02
 7.731783390045166016E-02 1.291575189679861069E-02
 7.735737413167953491E-02 1.292178966104984283E-02
 7.739692181348800659E-02 1.292782649397850037E-02
 7.743646204471588135E-02 1.293386332690715790E-02
 7.747600227594375610E-02 1.293989829719066620E-02
 7.751554250717163086E-02 1.294593419879674911E-02
 7.755509018898010254E-02 1.295196823775768280E-02
 7.759463042020797729E-02 1.295800227671861649E-02
 7.763417065143585205E-02 1.296403631567955017E-02
 7.767371088266372681E-02 1.297006849199533463E-02
 7.771325856447219849E-02 1.297610159963369370E-02
 7.775279879570007324E-02 1.298213284462690353E-02
 7.779233902692794800E-02 1.298816408962011337E-02
 7.783188670873641968E-02 1.299419533461332321E-02
 7.787142693996429443E-02 1.300022471696138382E-02
 7.791096717119216919E-02 1.300625503063201904E-02
 7.795051485300064087E-02 1.301228348165750504E-02
 7.799005508422851562E-02 1.301831193268299103E-02
 7.802960276603698730E-02 1.302433945238590240E-02
 7.806914299726486206E-02 1.303036697208881378E-02
 7.810868322849273682E-02 1.303639356046915054E-02
 7.814823091030120850E-02 1.304242014884948730E-02
 7.818777114152908325E-02 1.304844580590724945E-02
 7.822731882333755493E-02 1.305447053164243698E-02
 7.826685905456542969E-02 1.306049525737762451E-02
 7.830640673637390137E-02 1.306651905179023743E-02
 7.834594696760177612E-02 1.307254191488027573E-02
 7.838549464941024780E-02 1.307856477797031403E-02
 7.842503488063812256E-02 1.308458670973777771E-02
 7.846458256244659424E-02 1.309060864150524139E-02
 7.850412279367446899E-02 1.309662964195013046E-02
 7.854367047548294067E-02 1.310265064239501953E-02
 7.858321070671081543E-02 1.310866978019475937E-02
 7.862275838851928711E-02 1.311468984931707382E-02
 7.866230607032775879E-02 1.312070805579423904E-02
 7.870184630155563354E-02 1.312672626227140427E-02
 7.874139398336410522E-02 1.313274446874856949E-02
 7.878093421459197998E-02 1.313876081258058548E-02
 7.882048189640045166E-02 1.314477808773517609E-02
 7.886002957820892334E-02 1.315079350024461746E-02
 7.889956980943679810E-02 1.315680891275405884E-02
 7.893911749124526978E-02 1.316282432526350021E-02
 7.897866517305374146E-02 1.316883787512779236E-02
 7.901820540428161621E-02 1.317485235631465912E-02
 7.905775308609008789E-02 1.318086497485637665E-02
 7.909730076789855957E-02 1.318687759339809418E-02
 7.913684099912643433E-02 1.319289021193981171E-02
 7.917638868093490601E-02 1.319890096783638000E-02
 7.921593636274337769E-02 1.320491172373294830E-02
 7.925548404455184937E-02 1.321092247962951660E-02
 7.929502427577972412E-02 1.321693230420351028E-02
 7.933457195758819580E-02 1.322294119745492935E-02
 7.937411963939666748E-02 1.322895009070634842E-02
 7.941366732120513916E-02 1.323495805263519287E-02
 7.945321500301361084E-02 1.324096601456403732E-02
 7.949275523424148560E-02 1.324697211384773254E-02
 7.953230291604995728E-02 1.325297914445400238E-02
 7.957185059785842896E-02 1.325898431241512299E-02
 7.961139827966690063E-02 1.326498948037624359E-02
 7.965094596147537231E-02 1.327099464833736420E-02
 7.969049364328384399E-02 1.327699888497591019E-02
 7.973004132509231567E-02 1.328300219029188156E-02
 7.976958900690078735E-02 1.328900549560785294E-02
 7.980913668870925903E-02 1.329500786960124969E-02
 7.984867691993713379E-02 1.330100931227207184E-02
 7.988822460174560547E-02 1.330701075494289398E-02
 7.992777228355407715E-02 1.331301126629114151E-02
 7.996731996536254883E-02 1.331901177763938904E-02
 8.000686764717102051E-02 1.332501135766506195E-02
 8.004641532897949219E-02 1.333101000636816025E-02
 8.008596301078796387E-02 1.333700865507125854E-02
 8.012551069259643555E-02 1.334300637245178223E-02
 8.016505837440490723E-02 1.334900408983230591E-02
 8.020460605621337891E-02 1.335500087589025497E-02
 8.024415373802185059E-02 1.336099673062562943E-02
 8.028370141983032227E-02 1.336699258536100388E-02
 8.032324910163879395E-02 1.337298750877380371E-02
 8.036280423402786255E-02 1.337898243218660355E-02
 8.040235191583633423E-02 1.338497642427682877E-02
 8.044189959764480591E-02 1.339096948504447937E-02
 8.048144727945327759E-02 1.339696254581212997E-02
 8.052099496126174927E-02 1.340295467525720596E-02
 8.056054264307022095E-02 1.340894587337970734E-02
 8.060009032487869263E-02 1.341493707150220871E-02
 8.063963800668716431E-02 1.342092826962471008E-02
 8.067919313907623291E-02 1.342691760510206223E-02
 8.071874082088470459E-02 1.343290694057941437E-02
 8.075828850269317627E-02 1.343889627605676651E-02
 8.079783618450164795E-02 1.344488468021154404E-02
 8.083738386631011963E-02 1.345087215304374695E-02
 8.087693899869918823E-02 1.345685962587594986E-02
 8.091648668050765991E-02 1.346284616738557816E-02
 8.095603436231613159E-02 1.346883177757263184E-02
 8.099558204412460327E-02 1.347481738775968552E-02
 8.103513717651367188E-02 1.348080206662416458E-02
 8.107468485832214355E-02 1.348678674548864365E-02
 8.111423254013061523E-02 1.349277049303054810E-02
 8.115378767251968384E-02 1.349875330924987793E-02
 8.119333535432815552E-02 1.350473612546920776E-02
 8.123288303613662720E-02 1.351071801036596298E-02
 8.127243816852569580E-02 1.351669989526271820E-02
 8.131198585033416748E-02 1.352268084883689880E-02
 8.135153353214263916E-02 1.352866087108850479E-02
 8.139108866453170776E-02 1.353464089334011078E-02
 8.143063634634017944E-02 1.354061998426914215E-02
 8.147018402814865112E-02 1.354659907519817352E-02
 8.150973916053771973E-02 1.355257723480463028E-02
 8.154928684234619141E-02 1.355855446308851242E-02
 8.158884197473526001E-02 1.356453169137239456E-02
 8.162838965654373169E-02 1.357050798833370209E-02
 8.166794478893280029E-02 1.357648428529500961E-02
 8.170749247074127197E-02 1.358245965093374252E-02
 8.174704760313034058E-02 1.358843408524990082E-02
 8.178659528493881226E-02 1.359440851956605911E-02
 8.182615041732788086E-02 1.360038202255964279E-02
 8.186569809913635254E-02 1.360635459423065186E-02
 8.190525323152542114E-02 1.361232716590166092E-02
 8.194480091333389282E-02 1.361829880625009537E-02
 8.198435604572296143E-02 1.362427044659852982E-02
 8.202390372753143311E-02 1.363024115562438965E-02
 8.206345885992050171E-02 1.363621186465024948E-02
 8.210301399230957031E-02 1.364218164235353470E-02
 8.214256167411804199E-02 1.364815048873424530E-02
 8.218211680650711060E-02 1.365411933511495590E-02
 8.222167193889617920E-02 1.366008725017309189E-02
 8.226121962070465088E-02 1.366605423390865326E-02
 8.230077475309371948E-02 1.367202121764421463E-02
 8.234032988548278809E-02 1.367798727005720139E-02
 8.237987756729125977E-02 1.368395332247018814E-02
 8.241943269968032837E-02 1.368991844356060028E-02
 8.245898783206939697E-02 1.369588356465101242E-02
 8.249854296445846558E-02 1.370184682309627533E-02
 8.253809064626693726E-02 1.370781101286411285E-02
 8.257764577865600586E-02 1.371377333998680115E-02
 8.261720091104507446E-02 1.371973566710948944E-02
 8.265675604343414307E-02 1.372569799423217773E-02
 8.269631117582321167E-02 1.373165939003229141E-02
 8.273586630821228027E-02 1.373761985450983047E-02
 8.277542144060134888E-02 1.374358031898736954E-02
 8.281496912240982056E-02 1.374953985214233398E-02
 8.285452425479888916E-02 1.375549845397472382E-02
 8.289407938718795776E-02 1.376145705580711365E-02
 8.293363451957702637E-02 1.376741565763950348E-02
 8.297318965196609497E-02 1.377337239682674408E-02
 8.301274478435516357E-02 1.377933006733655930E-02
 8.305229991674423218E-02 1.378528587520122528E-02
 8.309186249971389771E-02 1.379124168306589127E-02
 8.313141763210296631E-02 1.379719655960798264E-02
 8.317097276449203491E-02 1.380315143615007401E-02
 8.321052789688110352E-02 1.380910538136959076E-02
 8.325008302927017212E-02 1.381505932658910751E-02
 8.328963816165924072E-02 1.382101234048604965E-02
 8.332920074462890625E-02 1.382696535438299179E-02
 8.336875587701797485E-02 1.383291650563478470E-02
 8.340831100940704346E-02 1.383886858820915222E-02
 8.344787359237670898E-02 1.384481880813837051E-02
 8.348742872476577759E-02 1.385076995939016342E-02
 8.352699130773544312E-02 1.385671924799680710E-02
 8.356654644012451172E-02 1.386266853660345078E-02
 8.360610902309417725E-02 1.386861782521009445E-02
 8.364566415548324585E-02 1.387456525117158890E-02
 8.368522673845291138E-02 1.388051360845565796E-02
 8.372478932142257690E-02 1.388646010309457779E-02
 8.376434445381164551E-02 1.389240752905607224E-02
 8.380390703678131104E-02 1.389835309237241745E-02
 8.384346961975097656E-02 1.390429865568876266E-02
 8.388303220272064209E-02 1.391024421900510788E-02
 8.392259478569030762E-02 1.391618885099887848E-02
 8.396215736865997314E-02 1.392213255167007446E-02
 8.400171995162963867E-02 1.392807625234127045E-02
 8.404128253459930420E-02 1.393401902168989182E-02
 8.408084511756896973E-02 1.393996179103851318E-02
 8.412040770053863525E-02 1.394590362906455994E-02
 8.415997028350830078E-02 1.395184546709060669E-02
 8.419954031705856323E-02 1.395778637379407883E-02
 8.423910290002822876E-02 1.396372728049755096E-02
 8.427867293357849121E-02 1.396966725587844849E-02
 8.431823551654815674E-02 1.397560629993677139E-02
 8.435780555009841919E-02 1.398154534399509430E-02
 8.439737558364868164E-02 1.398748438805341721E-02
 8.443694561719894409E-02 1.399342250078916550E-02
 8.447651565074920654E-02 1.399935968220233917E-02
 8.451608568429946899E-02 1.400529686361551285E-02
 8.455565571784973145E-02 1.401123311370611191E-02
 8.459522575139999390E-02 1.401716936379671097E-02
 8.463479578495025635E-02 1.402310561388731003E-02
 8.467437326908111572E-02 1.402904093265533447E-02
 8.471394330263137817E-02 1.403497532010078430E-02
 8.475352078676223755E-02 1.404090970754623413E-02
 8.479309827089309692E-02 1.404684409499168396E-02
 8.483266830444335938E-02 1.405277755111455917E-02
 8.487224578857421875E-02 1.405871007591485977E-02
 8.491183072328567505E-02 1.406464260071516037E-02
 8.495140820741653442E-02 1.407057512551546097E-02
 8.499098569154739380E-02 1.407650671899318695E-02
 8.503057062625885010E-02 1.408243738114833832E-02
 8.507014811038970947E-02 1.408836897462606430E-02
 8.510973304510116577E-02 1.409429870545864105E-02
 8.514931797981262207E-02 1.410022936761379242E-02
 8.518890291452407837E-02 1.410615816712379456E-02
 8.522848784923553467E-02 1.411208789795637131E-02
 8.526808023452758789E-02 1.411801669746637344E-02
 8.530766516923904419E-02 1.412394456565380096E-02
 8.534725755453109741E-02 1.412987243384122849E-02
 8.538684993982315063E-02 1.413580030202865601E-02
 8.542644232511520386E-02 1.414172723889350891E-02
 8.546603471040725708E-02 1.414765417575836182E-02
 8.550562709569931030E-02 1.415358111262321472E-02
 8.554522693157196045E-02 1.415950711816549301E-02
 8.558482676744461060E-02 1.416543219238519669E-02
 8.562442660331726074E-02 1.417135819792747498E-02
 8.566402643918991089E-02 1.417728327214717865E-02
 8.570362627506256104E-02 1.418320741504430771E-02
 8.574323356151580811E-02 1.418913155794143677E-02
